UqID,ID,Region,Location,Contract Type,Property Type,Years,Bedrooms,Bathrooms,Land Size (SQM),Build Size (SQM),FSR,Price IDR,Price ($),Price/SQM ($),Price/Year ($),Availability,Sold Date,Scrape Date,Days listed,Off plan
17232,BR207500,North Badung,Berawa,Leasehold,Villa,25,3,3,210,210,100%,7564825000,500000,2381,20000,Sold,Sep/23,Feb/23,212,Off Plan
17233,LHV897,Tabanan,Kaba Kaba,Leasehold,Villa,24,4,4,780,315,40%,12431250000,750000,2381,31250,Sold,Nov/25,Feb/25,273,Available
17234,PPV3587,North Badung,Padonan,Leasehold,Villa,24,1,1,90,52,58%,1950000000,123811,2381,5159,Sold,Feb/24,Oct/23,123,Off Plan
17235,PE247532,Mengwi,Pererenan,Leasehold,Villa,21,1,1,95,65,68%,2435771739,154765,2381,7370,Sold,May/24,Aug/24,,Off Plan
17236,,Mengwi,Pererenan,Leasehold,Villa,,2,2,,114,,4026330000,271512,2382,,Available,,Apr/23,,Available
17237,vlh0738,Mengwi,Pererenan,Leasehold,Villa,,2,2,150,92,61%,3613072754,219107,2382,,Available,,Aug/25,,Off Plan
17238,VL2937,North Badung,Umalas,Leasehold,Villa,19,2,2,100,80,80%,3103898720,190540,2382,10028,Available,,Feb/25,,Available
17239,VL2935,North Badung,Umalas,Leasehold,Villa,19,2,2,100,80,80%,3103898720,190540,2382,10028,Available,,Mar/25,,Available
17240,BSDL509,South Badung,Bingin,Leasehold,Villa,35,3,3,116,164,141%,6279457479,390673,2382,11162,Sold,Oct/24,May/24,153,Off Plan
17241,,Central Badung,Seminyak,Leasehold,Villa,17,2,2,,200,,7276500000,476441,2382,28026,Available,,Mar/23,,Available
17242,RF6872,North Badung,Umalas,Leasehold,Villa,41,5,5,1700,800,47%,31545000000,1905467,2382,46475,Sold,Jul/25,Jun/25,30,Available
17243,CVG1769,South Badung,Ungasan,Leasehold,Apartment,28,2,2,,80,,3103898720,190540,2382,6805,Available,,Jan/25,,Available
17244,BSVL508,North Badung,Babakan,Leasehold,Villa,23,2,2,150,95,63%,3696888000,226322,2382,9840,Available,,Jun/24,,Available
17245,SC827L,Mengwi,Cemagi,Leasehold,Villa,,1,,113,85,75%,3300000000,202578,2383,,Available,,May/25,,Available
17246,BR246815,North Badung,Berawa,Freehold,Villa,,2,2,108,160,148%,6192448756,381344,2383,,Sold,Dec/24,Jul/24,153,Available
17247,d8491e7b-43b8-45ca-a634-64289bd154a7,Tabanan,Kaba Kaba,Freehold,Villa,,6,6,4000,583,15%,23000000000,1389308,2383,,Available,,May/25,,Available
17248,URB9004,North Badung,Padonan,Leasehold,Villa,24,2,2,210,107,51%,4159050000,254996,2383,10625,Available,,Apr/24,,Available
17249,TEVC307,Mengwi,Pererenan,Leasehold,Villa,45,3,3,350,265,76%,10150000000,631477,2383,14033,Available,,May/24,,Available
17250,V014-3529,South Badung,Uluwatu,Leasehold,Villa,23,4,4,373,170,46%,6090000000,405114,2383,17614,Sold,Jan/24,Jul/23,184,Off Plan
17251,PPV3381,Mengwi,Tumbak Bayuh,Leasehold,Villa,23,2,2,150,84,56%,2990000000,200192,2383,8704,Sold,Nov/23,Jun/23,153,Off Plan
17252,PPV3983,South Badung,Uluwatu,Leasehold,Villa,30,2,2,130,133,102%,4990000000,317057,2384,10569,Sold,Aug/25,Aug/24,365,Off Plan
17253,69884,Denpasar,Sanur,Leasehold,Villa,24,2,2,236,117,50%,4483620000,278946,2384,11623,Sold,Jul/24,May/24,61,Available
17254,PPV3029,Mengwi,Pererenan,Leasehold,Villa,40,4,5,530,340,64%,13220000000,810532,2384,20263,Sold,Nov/24,Apr/24,214,Off Plan
17255,AL019,Central Badung,Seminyak,Leasehold,Villa,33,3,4,580,290,50%,10391550000,691258,2384,20947,Available,,Jul/23,,Available
17256,PPV4482,South Badung,Bingin,Leasehold,Villa,20,3,3,312,200,64%,7767000000,476796,2384,23840,Sold,Aug/24,May/25,,Available
17257,46948,North Badung,Canggu,Leasehold,Villa,26,2,2,104,99,95%,3599011238,236000,2384,9077,Sold,Aug/23,Jan/23,212,Off Plan
17258,URB0120,South Badung,Melasti,Leasehold,Villa,25,2,2,138,102,74%,3912000000,243132,2384,9725,Available,,Dec/24,,Off Plan
17259,LHV486,North Badung,Canggu,Leasehold,Villa,,3,3,320,247,77%,8911363850,589000,2385,,Sold,Aug/23,Feb/23,,Available
17260,LAZ109061,Other,Candidasa,Freehold,Villa,,4,4,3543,700,20%,25100000000,1669681,2385,,Sold,Nov/23,Jul/23,,Available
17261,LAZ98245,Gianyar,Other Gianyar,Freehold,Villa,,6,5,1550,407,26%,14500000000,970829,2385,,Sold,Nov/23,Jun/23,153,Available
17262,UR0718,Mengwi,Pererenan,Leasehold,Villa,30,2,2,170,130,76%,4630065591,310000,2385,10333,Available,,Jun/23,,Off Plan
17263,UR2008,North Badung,Canggu,Leasehold,Villa,28,3,3,320,247,77%,8854324810,589000,2385,21036,Sold,Apr/23,Jul/23,,Available
17264,BE-950,South Badung,Uluwatu,Leasehold,Villa,30,4,4,402,295,73%,11492499652,703568,2385,23452,Sold,Nov/24,Jun/24,153,Available
17265,44056,North Badung,Canggu,Leasehold,Villa,25,3,3,320,247,77%,9594810000,589000,2385,23560,Available,,May/25,,Available
17266,RF5795A,North Badung,Kerobokan,Leasehold,Villa,30,2,2,260,86,33%,3300000000,205096,2385,6837,Sold,Mar/25,Dec/24,90,Off Plan
17267,BE-2142,North Badung,Umalas,Leasehold,Villa,25,2,2,160,80,50%,3107480400,190760,2385,7630,Available,,May/25,,Off Plan
17268,UM0651F,North Badung,Umalas,Freehold,Villa,,3,3,472,250,53%,9300000000,596562,2386,,Sold,Apr/25,Nov/23,517,Available
17269,,North Badung,Canggu,Leasehold,Villa,44,3,3,,228,,8068830000,544115,2386,12366,Available,,Apr/23,,Available
17270,RF5656B,Gianyar,Ubud,Leasehold,Villa,17,2,2,170,130,76%,5067520000,310232,2386,18249,Sold,Aug/25,Jun/24,426,Off Plan
17271,PE225418,Mengwi,Pererenan,Leasehold,Villa,24,4,4,510,430,84%,15216330071,1026100,2386,42754,Sold,Aug/24,Apr/23,488,Available
17272,BU235292,South Badung,Bingin,Leasehold,Villa,38,3,3,330,238,72%,8945870909,568000,2387,14947,Sold,Dec/23,Oct/23,61,Available
17273,,North Badung,Canggu,Leasehold,Villa,33,6,6,,488,,17787000000,1164633,2387,35292,Available,,Mar/23,,Available
17274,VL2816,South Badung,Bingin,Leasehold,Apartment,25,1,1,50,50,100%,1944020777,119338,2387,4774,Sold,Nov/25,May/25,184,Off Plan
17275,VL2771,North Badung,Canggu,Leasehold,Apartment,23,1,1,50,50,100%,1944020777,119338,2387,5189,Sold,Nov/25,Feb/25,273,Off Plan
17276,VL2953,Gianyar,Ubud,Leasehold,Villa,40,2,2,300,125,42%,4668030835,298392,2387,7460,Sold,Apr/24,Feb/24,60,Available
17277,1785,North Badung,Umalas,Freehold,Villa,,4,4,802,329,41%,12000000000,785720,2388,,Sold,Aug/23,Mar/23,153,Available
17278,,Tabanan,Other Tabanan,Freehold,Villa,,9,,,762,,27181770000,1819920,2388,,Available,,Jun/23,,Available
17279,,Denpasar,Sanur,Leasehold,Villa,30,2,2,169,165,98%,6449780000,394000,2388,13133,Available,,Jun/24,,Off Plan
17280,,Denpasar,Sanur,Leasehold,Villa,30,2,2,169,165,98%,6449780000,394000,2388,13133,Available,,Jun/24,,Off Plan
17281,,Denpasar,Sanur,Leasehold,Villa,30,2,2,169,165,98%,6449780000,394000,2388,13133,Sold,Oct/24,Jun/24,122,Off Plan
17282,,Denpasar,Sanur,Leasehold,Villa,30,2,2,169,165,98%,6449780000,394000,2388,13133,Sold,Mar/25,Jun/24,273,Off Plan
17283,,Denpasar,Sanur,Leasehold,Villa,30,2,2,169,165,98%,6449780000,394000,2388,13133,Sold,Apr/25,Jun/24,304,Off Plan
17284,LHV762,Gianyar,Ubud,Leasehold,Villa,30,5,5,640,200,31%,7500000000,477574,2388,15919,Sold,Apr/24,Mar/24,,Available
17285,VLH0956,Tabanan,Nyanyi,Leasehold,Villa,33,3,3,400,245,61%,9529650000,585000,2388,17727,Available,,Jan/25,,Available
17286,AL289C,Central Badung,Seminyak,Leasehold,Villa,25,2,3,241,191,79%,7561200000,456181,2388,18247,Sold,Mar/25,May/25,,Off Plan
17287,BSDL769,South Badung,Uluwatu,Leasehold,Villa,30,4,4,660,312,47%,11546250000,745105,2388,24837,Sold,Feb/24,Dec/23,62,Off Plan
17288,PPV3447,Mengwi,Tumbak Bayuh,Leasehold,Villa,24,1,1,60,70,117%,2625000000,167151,2388,6965,Sold,Mar/24,Mar/24,,Off Plan
17289,CVJ1409A,North Badung,Canggu,Leasehold,Villa,26,2,2,118,99,84%,3505732119,236406,2388,9093,Available,,Apr/23,,Off Plan
17290,,South Badung,Jimbaran,Freehold,Villa,,3,3,,212,,7510593090,506470,2389,,Available,,Apr/23,,Available
17291,Ref.IDUMV-216,North Badung,Umalas,Leasehold,Villa,27,2,2,160,120,75%,4391046573,286650,2389,10617,Available,,Sep/24,,Off Plan
17292,UM0667L,North Badung,Umalas,Leasehold,Villa,27,2,2,160,120,75%,4391046573,286650,2389,10617,Available,,Sep/24,,Off Plan
17293,76099,North Badung,Umalas,Leasehold,Villa,26,2,2,160,120,75%,4391046573,286650,2389,11025,Available,,Sep/24,,Off Plan
17294,BSDL1279,North Badung,Umalas,Leasehold,Villa,26,2,3,160,120,75%,4391046573,286650,2389,11025,Available,,Sep/24,,Off Plan
17295,58672,Denpasar,Sanur,Leasehold,Villa,29,3,3,604,247,41%,9197697727,590000,2389,20345,Available,,Nov/23,,Available
17296,URB0051,North Badung,Umalas,Leasehold,Villa,29,2,2,160,120,75%,4391046573,286650,2389,9884,Available,,Sep/24,,Off Plan
17297,FHV368,Denpasar,Sanur,Freehold,Villa,,4,4,500,400,80%,15000000000,956023,2390,,Sold,Sep/24,Oct/24,,Available
17298,URB0033,South Badung,Uluwatu,Leasehold,Villa,24,2,2,260,150,58%,5492742845,358570,2390,14940,Available,,Sep/24,,Off Plan
17299,69340,South Badung,Ungasan,Leasehold,Villa,21,3,3,500,140,28%,5464964870,334564,2390,15932,Available,,Jun/24,,Available
17300,PPV3511,Mengwi,Pererenan,Leasehold,Villa,28,4,4,520,390,75%,15190000000,931970,2390,33285,Sold,Jun/24,Jul/25,274,Available
17301,Ref.IDSTAB1539,Tabanan,Nyanyi,Leasehold,Villa,80,3,2,700,250,36%,8856892905,597479,2390,7468,Available,,May/23,,Available
17302,376526,North Badung,Canggu,Leasehold,Villa,30,2,2,,105,,3950000000,250977,2390,8366,Available,,Aug/24,,Available
17303,,South Badung,Jimbaran,Freehold,Villa,,3,3,170,173,102%,6865600000,413590,2391,,Available,,Apr/25,,Off Plan
17304,VFH0105,North Badung,Berawa,Freehold,Villa,,4,4,750,550,73%,20054910622,1315072,2391,,Available,,Jan/23,,Available
17305,BE-1952,Mengwi,Pererenan,Leasehold,Villa,26,2,3,150,115,77%,4558125000,275000,2391,10577,Available,,Apr/25,,Available
17306,,Mengwi,Pererenan,Leasehold,Villa,46,3,,,228,,8327550000,545260,2391,11853,Available,,Mar/23,,Available
17307,VL2541,South Badung,Bingin,Leasehold,Villa,33,3,4,340,170,50%,6028371570,406518,2391,12319,Available,,Apr/23,,Off Plan
17308,PPV4193,North Badung,Berawa,Leasehold,Villa,24,3,3,150,129,86%,4885000000,308490,2391,12854,Sold,Apr/24,Nov/24,,Off Plan
17309,RF4209,Mengwi,Seseh,Leasehold,Villa,27,4,4,326,265,81%,10500000000,633484,2391,23462,Sold,Apr/25,May/25,,Available
17310,294,Gianyar,Ubud,Leasehold,Villa,21,3,4,1970,460,23%,16306150000,1100000,2391,52381,Available,,May/23,,Available
17311,RF2061,Other,Nusa Penida,Leasehold,Villa,28,2,2,220,70,32%,2500000000,167384,2391,5978,Sold,May/25,Jun/23,700,Available
17312,BSDL591,Mengwi,Pererenan,Leasehold,Villa,29,2,2,105,92,88%,3464950000,220000,2391,7586,Available,,Oct/23,,Off Plan
17313,RF773,South Badung,Bingin,Leasehold,Villa,26,2,1,102,95,93%,3437205000,227183,2391,8738,Sold,Jul/25,Feb/23,881,Available
17314,RF6624B,Mengwi,Pererenan,Leasehold,Villa,25,2,2,140,120,86%,4765000000,287048,2392,11482,Available,,Apr/25,,Off Plan
17315,PPV3042,North Badung,Berawa,Leasehold,Villa,29,4,4,600,315,53%,11400000000,753487,2392,25982,Sold,Apr/23,Feb/23,59,Off Plan
17316,68531,South Badung,Uluwatu,Leasehold,Villa,20,4,4,400,280,70%,10764784250,669726,2392,33486,Available,,May/24,,Available
17317,PE160548,Mengwi,Pererenan,Leasehold,Villa,22,5,5,1930,625,32%,22161540227,1495000,2392,67955,Sold,Nov/24,May/23,550,Available
17318,BSVL251,Mengwi,Pererenan,Leasehold,Villa,20,5,5,2000,625,31%,22328864705,1495000,2392,74750,Available,,Jun/23,,Available
17319,PVSR025,Mengwi,Pererenan,Leasehold,Villa,19,5,6,1930,625,32%,22798821190,1495000,2392,78684,Available,,Jan/23,,Available
17320,UB279L,Gianyar,Ubud,Leasehold,Villa,,2,,200,100,50%,3900000000,239281,2393,,Available,,Jul/25,,Available
17321,PPV4031,South Badung,Bingin,Leasehold,Villa,26,2,2,225,110,49%,4143000000,263240,2393,10125,Sold,Dec/24,Aug/24,122,Off Plan
17322,BSDL600,Tabanan,Other Tabanan,Leasehold,Villa,24,3,3,132,118,89%,4446400000,282315,2393,11763,Sold,Apr/24,Oct/23,183,Off Plan
17323,LHV869,Gianyar,Other Gianyar,Leasehold,Villa,23,2,3,200,150,75%,5850000000,359006,2393,15609,Available,,Jan/25,,Available
17324,BB-B875,North Badung,Canggu,Leasehold,Villa,23,2,2,314,175,56%,6800000000,418848,2393,18211,Available,,Jun/25,,Off Plan
17325,BSDL1523,Gianyar,Ubud,Leasehold,Apartment,30,1,1,,28,,1091430000,67000,2393,2233,Sold,Jul/25,Apr/25,212,Off Plan
17326,CVD1581,Mengwi,Seseh,Leasehold,Villa,27,4,4,326,265,81%,10500000000,634249,2393,23491,Available,,Apr/25,,Available
17327,462995,South Badung,Uluwatu,Leasehold,Villa,23,1,1,150,90,60%,3570000000,215385,2393,9365,Available,,Feb/25,,Available
17328,462997,South Badung,Uluwatu,Leasehold,Villa,23,1,1,150,90,60%,3570000000,215385,2393,9365,Available,,Feb/25,,Available
17329,BE-1066,South Badung,Melasti,Leasehold,Villa,25,2,2,138,102,74%,3829620238,244080,2393,9763,Sold,Aug/25,Oct/24,304,Off Plan
17330,VL1719,South Badung,Ungasan,Freehold,Villa,,4,4,710,330,46%,11799199409,790000,2394,,Available,,Jun/23,,Available
17331,BSDF215,North Badung,Padonan,Freehold,Villa,,4,4,366,200,55%,7800000000,478821,2394,,Sold,Jul/25,Jan/25,181,Off Plan
17332,FHV203,Tabanan,Balian,Freehold,Villa,,6,6,3000,600,20%,22000000000,1436174,2394,,Available,,Sep/24,,Available
17333,102683,Gianyar,Ubud,Leasehold,Villa,37,3,3,750,236,31%,8757500000,565000,2394,15270,Available,,Dec/25,,Available
17334,PPV2879,North Badung,Berawa,Leasehold,Villa,34,6,7,300,250,83%,9400000000,598560,2394,17605,Sold,Mar/24,Mar/24,,Off Plan
17335,BE-2148,Gianyar,Ubud,Leasehold,Villa,27,3,3,668,210,31%,8191133280,502832,2394,18623,Available,,May/25,,Available
17336,BSDL189,Mengwi,Munggu,Leasehold,Villa,22,3,3,328,205,63%,7660301390,490823,2394,22310,Sold,Aug/24,Jan/24,213,Available
17337,bed5a895-7f8e-4b31-b361-ad2f5705373d,North Badung,Umalas,Leasehold,Villa,25,5,5,338,246,73%,9749000000,588886,2394,23555,Available,,Apr/25,,Available
17338,BE-223,Mengwi,Pererenan,Leasehold,Villa,30,4,5,350,330,94%,11799199409,790000,2394,26333,Sold,Sep/23,Jun/23,92,Off Plan
17339,,South Badung,Uluwatu,Leasehold,Villa,30,1,1,,70,,2654000000,167601,2394,5587,Available,,Nov/24,,Available
17340,pd-sale-2902763617,North Badung,Umalas,Leasehold,Villa,30,2,2,200,110,55%,4238000000,263393,2394,8780,Available,,Dec/24,,Available
17341,PPV3006,North Badung,Babakan,Leasehold,Villa,27,2,3,125,100,80%,3657000000,239448,2394,8868,Sold,Dec/23,Mar/23,275,Off Plan
17342,51036,South Badung,Jimbaran,Leasehold,Villa,26,3,3,220,104,47%,3692492143,249000,2394,9577,Available,,Apr/23,,Off Plan
17343,,North Badung,Berawa,Leasehold,Villa,,2,,,148,,5255250000,354515,2395,,Available,,May/23,,Available
17344,RF222C,Central Badung,Kuta,Leasehold,Villa,25,2,2,77,114,148%,4300000000,273020,2395,10921,Sold,Feb/25,Oct/23,489,Available
17345,RF1963B,Mengwi,Pererenan,Leasehold,Villa,31,3,3,254,220,87%,8046918000,526885,2395,16996,Sold,Nov/23,Mar/23,245,Off Plan
17346,70993,South Badung,Benoa,Leasehold,Villa,20,2,1,80,42,53%,1633460500,100592,2395,5030,Available,,Jul/24,,Available
17347,V001-4005,North Badung,Umalas,Freehold,Villa,,3,3,400,200,50%,7250000000,479192,2396,,Sold,Sep/23,Feb/23,212,Available
17348,VL2684,North Badung,Canggu,Leasehold,Apartment,27,1,1,65,48,74%,1753755476,115000,2396,4259,Sold,Nov/23,Jan/23,304,Available
17349,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jun/24,May/23,397,Off Plan
17350,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jun/24,May/23,397,Off Plan
17351,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jun/24,May/23,397,Off Plan
17352,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jun/24,May/23,397,Off Plan
17353,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jul/24,May/23,427,Off Plan
17354,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jul/24,May/23,427,Off Plan
17355,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jul/24,May/23,427,Off Plan
17356,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Aug/24,May/23,458,Off Plan
17357,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Sep/24,May/23,489,Off Plan
17358,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Sep/24,May/23,489,Off Plan
17359,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Oct/24,May/23,519,Off Plan
17360,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Oct/24,May/23,519,Off Plan
17361,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Oct/24,May/23,519,Off Plan
17362,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Oct/24,May/23,519,Off Plan
17363,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Oct/24,May/23,519,Off Plan
17364,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Nov/24,May/23,550,Off Plan
17365,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Nov/24,May/23,550,Off Plan
17366,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Dec/24,May/23,580,Off Plan
17367,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Dec/24,May/23,580,Off Plan
17368,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Dec/24,May/23,580,Off Plan
17369,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Dec/24,May/23,580,Off Plan
17370,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jan/25,May/23,611,Off Plan
17371,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Jan/25,May/23,611,Off Plan
17372,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Feb/25,May/23,642,Off Plan
17373,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Feb/25,May/23,642,Off Plan
17374,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Feb/25,May/23,642,Off Plan
17375,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Feb/25,May/23,642,Off Plan
17376,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Mar/25,May/23,670,Off Plan
17377,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Sold,Mar/25,May/23,670,Off Plan
17378,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Available,,May/23,,Off Plan
17379,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Available,,May/23,,Off Plan
17380,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Available,,May/23,,Off Plan
17381,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Available,,May/23,,Off Plan
17382,,South Badung,Nusa Dua,Leasehold,Apartment,35,1,1,,103,,3900000000,246835,2396,7052,Available,,May/23,,Off Plan
17383,UL.389B,Gianyar,Ubud,Leasehold,Villa,28,2,2,200,116,58%,4401000000,277925,2396,9926,Available,,Nov/24,,Available
17384,CA892L,Mengwi,Tumbak Bayuh,Leasehold,Villa,,5,,900,600,67%,23720720000,1438491,2397,,Available,,Aug/25,,Available
17385,RF3182,North Badung,Canggu,Leasehold,Villa,25,3,3,200,120,60%,4500000000,287651,2397,11506,Sold,Jul/24,Feb/24,151,Available
17386,PPV4427,North Badung,Berawa,Leasehold,Villa,24,3,3,560,197,35%,7839000000,472229,2397,19676,Sold,Jan/25,Apr/25,,Available
17387,SLCH012,North Badung,Kerobokan,Leasehold,Villa,29,10,12,500,474,95%,18892434737,1136045,2397,39174,Available,,Oct/25,,Available
17388,,Mengwi,Pererenan,Leasehold,Villa,,2,,,168,,6144600000,402923,2398,,Available,,Jan/23,,Available
17389,,Central Badung,Seminyak,Leasehold,Villa,,2,,,156,,5659500000,374067,2398,,Available,,Feb/23,,Available
17390,AL059,Central Badung,Seminyak,Freehold,Villa,,3,4,600,546,91%,20000000000,1309533,2398,,Sold,Sep/23,Mar/23,184,Available
17391,,South Badung,Jimbaran,Freehold,Villa,,4,4,,790,,28297500000,1894622,2398,,Available,,Jun/23,,Available
17392,23526,Mengwi,Pererenan,Leasehold,Villa,,5,5,550,450,82%,16000000000,1078946,2398,,Sold,Jan/25,Apr/23,641,Available
17393,RF1963C,Mengwi,Pererenan,Leasehold,Villa,31,4,4,385,282,73%,10314685800,676371,2398,21818,Sold,Nov/23,Jan/23,304,Off Plan
17394,733,South Badung,Padang Padang,Leasehold,Apartment,29,1,1,82,82,100%,3096600000,196612,2398,6780,Sold,Feb/24,Oct/23,123,Off Plan
17395,BSAL037,Gianyar,Ubud,Leasehold,Apartment,29,1,1,83,83,100%,3241710000,199000,2398,6862,Sold,Jun/25,Apr/25,273,Available
17396,FF209C,Central Badung,Seminyak,Freehold,Villa,,2,2,165,85,52%,3160000000,203922,2399,,Sold,Feb/24,Dec/23,62,Available
17397,BSDF187,Tabanan,Nyanyi,Leasehold,Villa,,2,2,200,135,68%,5100000000,323814,2399,,Sold,Feb/24,Oct/23,123,Off Plan
17398,CVD1711A,North Badung,Canggu,Leasehold,Villa,22,1,2,80,73,91%,2853424098,175110,2399,7960,Sold,May/25,Jun/25,,Available
17399,RF2449,Mengwi,Seseh,Leasehold,Villa,24,2,2,160,93,58%,3417040000,223067,2399,9294,Sold,Sep/24,Sep/24,,Off Plan
17400,CVAJ1510,Mengwi,Pererenan,Leasehold,Villa,24,3,3,100,100,100%,3752782996,239887,2399,9995,Available,,Feb/24,,Available
17401,B3007,Denpasar,Sanur,Leasehold,Villa,30,3,3,2302,1002,44%,4000000000,240168,240,8006,Available,,Nov/25,,Off Plan
17402,LHV226,Tabanan,Cepaka,Leasehold,Villa,,3,3,800,250,31%,9077790000,600000,2400,,Sold,Oct/24,Feb/23,608,Available
