ID,DATE,REGION,LOCATION,TYPE,MGMT,BEDS,COUNT,OCCUPANCY,RATE_USD,MONTHLY_USD,TOTAL_USD
14046,Oct/23,Mengwi,Seseh,Villa,Individual,1,13,62%,$90.00,"$1,390.00","$17,695.00"
14047,Oct/24,Mengwi,Seseh,Villa,Individual,1,25,61%,$84.00,"$1,290.00","$31,915.00"
14048,Oct/25,Mengwi,Seseh,Villa,Individual,1,34,72%,$73.00,"$1,535.00","$52,712.00"
14049,Sep/22,Mengwi,Seseh,Villa,Individual,1,10,68%,$86.00,"$1,485.00","$15,296.00"
14050,Sep/23,Mengwi,Seseh,Villa,Individual,1,14,65%,$86.00,"$1,376.00","$18,755.00"
14051,Sep/24,Mengwi,Seseh,Villa,Individual,1,24,66%,$99.00,"$1,609.00","$38,841.00"
14052,Sep/25,Mengwi,Seseh,Villa,Individual,1,30,59%,$111.00,"$1,657.00","$49,544.00"
14053,Apr/22,Mengwi,Seseh,Villa,Individual,2,4,68%,$114.00,"$1,472.00","$5,652.00"
14054,Apr/23,Mengwi,Seseh,Villa,Individual,2,9,62%,$147.00,"$2,038.00","$17,710.00"
14055,Apr/24,Mengwi,Seseh,Villa,Individual,2,19,57%,$133.00,"$1,802.00","$33,860.00"
14056,Apr/25,Mengwi,Seseh,Villa,Individual,2,32,58%,$114.00,$114.00,"$3,626.00"
14057,Aug/22,Mengwi,Seseh,Villa,Individual,2,5,57%,$161.00,"$1,916.00","$10,059.00"
14058,Aug/23,Mengwi,Seseh,Villa,Individual,2,12,66%,$151.00,"$2,264.00","$27,440.00"
14059,Aug/24,Mengwi,Seseh,Villa,Individual,2,27,70%,$139.00,"$2,130.00","$58,298.00"
14060,Aug/25,Mengwi,Seseh,Villa,Individual,2,44,62%,$114.00,"$1,728.00","$75,393.00"
14061,Dec/26,Mengwi,Seseh,Villa,Individual,2,4,54%,$130.00,"$1,731.00","$6,110.00"
14062,Dec/22,Mengwi,Seseh,Villa,Individual,2,7,66%,$192.00,"$2,924.00","$20,380.00"
14063,Dec/23,Mengwi,Seseh,Villa,Individual,2,17,64%,$151.00,"$1,876.00","$31,067.00"
14064,Dec/24,Mengwi,Seseh,Villa,Individual,2,35,59%,$129.00,"$1,486.00","$51,772.00"
14065,Dec/25,Mengwi,Seseh,Villa,Individual,2,59,64%,$96.00,"$1,525.00","$89,945.00"
14066,Feb/22,Mengwi,Seseh,Villa,Individual,2,3,48%,$131.00,"$1,576.00","$3,972.00"
14067,Feb/23,Mengwi,Seseh,Villa,Individual,2,7,60%,$140.00,"$1,666.00","$10,929.00"
14068,Feb/24,Mengwi,Seseh,Villa,Individual,2,16,61%,$140.00,"$1,779.00","$28,215.00"
14069,Feb/25,Mengwi,Seseh,Villa,Individual,2,29,58%,$109.00,"$1,298.00","$37,629.00"
14070,Jan/22,Mengwi,Seseh,Villa,Individual,2,3,46%,$135.00,"$1,510.00","$5,179.00"
14071,Jan/23,Mengwi,Seseh,Villa,Individual,2,7,58%,$182.00,"$2,297.00","$15,551.00"
14072,Jan/24,Mengwi,Seseh,Villa,Individual,2,18,45%,$148.00,"$1,531.00","$27,834.00"
14073,Jan/25,Mengwi,Seseh,Villa,Individual,2,35,51%,$122.00,"$1,479.00","$51,987.00"
14074,Jul/22,Mengwi,Seseh,Villa,Individual,2,5,60%,$147.00,"$2,020.00","$10,807.00"
14075,Jul/23,Mengwi,Seseh,Villa,Individual,2,11,65%,$160.00,"$2,320.00","$24,360.00"
14076,Jul/24,Mengwi,Seseh,Villa,Individual,2,26,67%,$144.00,"$2,176.00","$55,597.00"
14077,Jul/25,Mengwi,Seseh,Villa,Individual,2,40,62%,$118.00,"$1,729.00","$69,852.00"
14078,Jun/22,Mengwi,Seseh,Villa,Individual,2,5,57%,$142.00,"$1,713.00","$9,336.00"
14079,Jun/23,Mengwi,Seseh,Villa,Individual,2,9,65%,$152.00,"$1,862.00","$17,298.00"
14080,Jun/24,Mengwi,Seseh,Villa,Individual,2,23,63%,$141.00,"$2,009.00","$45,644.00"
14081,Jun/25,Mengwi,Seseh,Villa,Individual,2,38,64%,$115.00,$115.00,"$4,379.00"
14082,Mar/22,Mengwi,Seseh,Villa,Individual,2,4,51%,$153.00,"$1,314.00","$5,177.00"
14083,Mar/23,Mengwi,Seseh,Villa,Individual,2,8,58%,$157.00,"$2,141.00","$16,207.00"
14084,Mar/24,Mengwi,Seseh,Villa,Individual,2,17,53%,$141.00,"$1,614.00","$27,067.00"
14085,Mar/25,Mengwi,Seseh,Villa,Individual,2,30,55%,$110.00,"$1,317.00","$39,378.00"
14086,May/22,Mengwi,Seseh,Villa,Individual,2,5,58%,$123.00,"$1,563.00","$7,096.00"
14087,May/23,Mengwi,Seseh,Villa,Individual,2,8,59%,$156.00,"$2,130.00","$17,849.00"
14088,May/24,Mengwi,Seseh,Villa,Individual,2,19,61%,$137.00,"$1,897.00","$35,246.00"
14089,May/25,Mengwi,Seseh,Villa,Individual,2,34,60%,$110.00,$110.00,"$3,755.00"
14090,Nov/26,Mengwi,Seseh,Villa,Individual,2,3,59%,$130.00,"$1,439.00","$4,936.00"
14091,Nov/22,Mengwi,Seseh,Villa,Individual,2,6,61%,$134.00,"$1,848.00","$11,384.00"
14092,Nov/23,Mengwi,Seseh,Villa,Individual,2,11,56%,$138.00,"$1,787.00","$20,211.00"
14093,Nov/24,Mengwi,Seseh,Villa,Individual,2,27,58%,$119.00,"$1,595.00","$42,523.00"
14094,Nov/25,Mengwi,Seseh,Villa,Individual,2,52,62%,$89.00,"$1,584.00","$82,716.00"
14095,Oct/26,Mengwi,Seseh,Villa,Individual,2,3,60%,$106.00,"$1,258.00","$3,560.00"
14096,Oct/22,Mengwi,Seseh,Villa,Individual,2,6,61%,$134.00,"$1,678.00","$10,840.00"
14097,Oct/23,Mengwi,Seseh,Villa,Individual,2,11,58%,$142.00,"$1,709.00","$19,500.00"
14098,Oct/24,Mengwi,Seseh,Villa,Individual,2,27,62%,$123.00,"$1,792.00","$47,954.00"
14099,Oct/25,Mengwi,Seseh,Villa,Individual,2,53,68%,$95.00,"$1,814.00","$95,634.00"
14100,Sep/22,Mengwi,Seseh,Villa,Individual,2,5,69%,$132.00,"$1,917.00","$10,064.00"
14101,Sep/23,Mengwi,Seseh,Villa,Individual,2,11,63%,$146.00,"$2,314.00","$26,171.00"
14102,Sep/24,Mengwi,Seseh,Villa,Individual,2,28,60%,$133.00,"$1,781.00","$49,280.00"
14103,Sep/25,Mengwi,Seseh,Villa,Individual,2,45,58%,$104.00,"$1,434.00","$64,157.00"
14104,Apr/22,Mengwi,Seseh,Villa,Individual,3,3,61%,$252.00,"$2,953.00","$8,062.00"
14105,Apr/23,Mengwi,Seseh,Villa,Individual,3,6,57%,$242.00,"$2,899.00","$16,089.00"
14106,Apr/24,Mengwi,Seseh,Villa,Individual,3,12,62%,$217.00,"$2,826.00","$34,251.00"
14107,Apr/25,Mengwi,Seseh,Villa,Individual,3,18,58%,$187.00,$187.00,"$3,344.00"
14108,Aug/22,Mengwi,Seseh,Villa,Individual,3,4,64%,$314.00,"$3,535.00","$14,635.00"
14109,Aug/23,Mengwi,Seseh,Villa,Individual,3,9,58%,$232.00,"$3,251.00","$29,552.00"
14110,Aug/24,Mengwi,Seseh,Villa,Individual,3,16,70%,$224.00,"$3,925.00","$61,858.00"
14111,Aug/25,Mengwi,Seseh,Villa,Individual,3,25,61%,$171.00,"$2,669.00","$66,031.00"
14112,Dec/26,Mengwi,Seseh,Villa,Individual,3,3,44%,$161.00,"$1,425.00","$4,888.00"
14113,Dec/22,Mengwi,Seseh,Villa,Individual,3,6,64%,$279.00,"$3,259.00","$19,098.00"
14114,Dec/23,Mengwi,Seseh,Villa,Individual,3,12,60%,$270.00,"$3,154.00","$39,173.00"
14115,Dec/24,Mengwi,Seseh,Villa,Individual,3,20,58%,$193.00,"$2,154.00","$43,295.00"
14116,Dec/25,Mengwi,Seseh,Villa,Individual,3,29,64%,$135.00,"$2,130.00","$61,088.00"
14117,Feb/22,Mengwi,Seseh,Villa,Individual,3,2,63%,$213.00,"$2,612.00","$3,944.00"
14118,Feb/23,Mengwi,Seseh,Villa,Individual,3,5,60%,$248.00,"$2,836.00","$13,471.00"
14119,Feb/24,Mengwi,Seseh,Villa,Individual,3,11,57%,$196.00,"$2,427.00","$25,484.00"
14120,Feb/25,Mengwi,Seseh,Villa,Individual,3,17,54%,$167.00,"$2,095.00","$35,762.00"
14121,Jan/22,Mengwi,Seseh,Villa,Individual,3,2,34%,$167.00,"$1,629.00","$3,942.00"
14122,Jan/23,Mengwi,Seseh,Villa,Individual,3,6,58%,$268.00,"$3,320.00","$19,123.00"
14123,Jan/24,Mengwi,Seseh,Villa,Individual,3,13,40%,$241.00,"$2,453.00","$30,957.00"
14124,Jan/25,Mengwi,Seseh,Villa,Individual,3,20,53%,$194.00,"$2,426.00","$49,005.00"
14125,Jul/22,Mengwi,Seseh,Villa,Individual,3,4,64%,$323.00,"$4,913.00","$18,866.00"
14126,Jul/23,Mengwi,Seseh,Villa,Individual,3,9,55%,$223.00,"$2,616.00","$23,518.00"
14127,Jul/24,Mengwi,Seseh,Villa,Individual,3,16,65%,$233.00,"$3,628.00","$58,628.00"
14128,Jul/25,Mengwi,Seseh,Villa,Individual,3,24,61%,$186.00,"$2,524.00","$61,687.00"
14129,Jun/22,Mengwi,Seseh,Villa,Individual,3,4,54%,$216.00,"$2,644.00","$9,889.00"
14130,Jun/23,Mengwi,Seseh,Villa,Individual,3,8,53%,$217.00,"$2,365.00","$18,400.00"
14131,Jun/24,Mengwi,Seseh,Villa,Individual,3,14,61%,$228.00,"$3,373.00","$46,682.00"
14132,Jun/25,Mengwi,Seseh,Villa,Individual,3,23,62%,$193.00,$193.00,"$4,366.00"
14133,Mar/22,Mengwi,Seseh,Villa,Individual,3,3,43%,$241.00,"$2,219.00","$5,592.00"
14134,Mar/23,Mengwi,Seseh,Villa,Individual,3,5,54%,$265.00,"$3,600.00","$18,540.00"
14135,Mar/24,Mengwi,Seseh,Villa,Individual,3,11,55%,$210.00,"$2,636.00","$27,678.00"
14136,Mar/25,Mengwi,Seseh,Villa,Individual,3,18,50%,$172.00,"$2,070.00","$37,012.00"
14137,May/22,Mengwi,Seseh,Villa,Individual,3,4,47%,$218.00,"$2,540.00","$9,500.00"
14138,May/23,Mengwi,Seseh,Villa,Individual,3,6,50%,$195.00,"$2,491.00","$15,594.00"
14139,May/24,Mengwi,Seseh,Villa,Individual,3,13,57%,$220.00,"$3,134.00","$41,463.00"
14140,May/25,Mengwi,Seseh,Villa,Individual,3,20,55%,$173.00,$173.00,"$3,460.00"
14141,Nov/26,Mengwi,Seseh,Villa,Individual,3,3,34%,$165.00,"$1,123.00","$3,178.00"
14142,Nov/22,Mengwi,Seseh,Villa,Individual,3,5,57%,$208.00,"$2,289.00","$10,392.00"
14143,Nov/23,Mengwi,Seseh,Villa,Individual,3,8,45%,$225.00,"$2,480.00","$20,534.00"
14144,Nov/24,Mengwi,Seseh,Villa,Individual,3,15,54%,$178.00,"$2,219.00","$33,840.00"
14145,Nov/25,Mengwi,Seseh,Villa,Individual,3,25,61%,$132.00,"$2,260.00","$57,291.00"
14146,Oct/26,Mengwi,Seseh,Villa,Individual,3,3,46%,$145.00,"$1,579.00","$4,153.00"
14147,Oct/22,Mengwi,Seseh,Villa,Individual,3,5,60%,$245.00,"$2,924.00","$14,474.00"
14148,Oct/23,Mengwi,Seseh,Villa,Individual,3,9,56%,$192.00,"$2,529.00","$22,230.00"
14149,Oct/24,Mengwi,Seseh,Villa,Individual,3,15,55%,$190.00,"$2,779.00","$42,380.00"
14150,Oct/25,Mengwi,Seseh,Villa,Individual,3,27,66%,$149.00,"$2,825.00","$75,597.00"
14151,Sep/22,Mengwi,Seseh,Villa,Individual,3,4,56%,$257.00,"$3,299.00","$12,338.00"
14152,Sep/23,Mengwi,Seseh,Villa,Individual,3,8,54%,$214.00,"$2,721.00","$22,802.00"
14153,Sep/24,Mengwi,Seseh,Villa,Individual,3,16,56%,$221.00,"$2,980.00","$46,965.00"
14154,Sep/25,Mengwi,Seseh,Villa,Individual,3,24,55%,$169.00,"$2,302.00","$55,800.00"
14155,Apr/22,Mengwi,Seseh,Villa,Individual,4,3,67%,$342.00,"$4,576.00","$13,408.00"
14156,Apr/23,Mengwi,Seseh,Villa,Individual,4,4,64%,$417.00,"$6,556.00","$27,142.00"
14157,Apr/24,Mengwi,Seseh,Villa,Individual,4,6,55%,$308.00,"$4,269.00","$26,297.00"
14158,Apr/25,Mengwi,Seseh,Villa,Individual,4,8,59%,$291.00,$291.00,"$2,380.00"
14159,Aug/22,Mengwi,Seseh,Villa,Individual,4,4,59%,$375.00,"$5,050.00","$20,907.00"
14160,Aug/23,Mengwi,Seseh,Villa,Individual,4,6,63%,$363.00,"$6,209.00","$36,385.00"
14161,Aug/24,Mengwi,Seseh,Villa,Individual,4,8,67%,$340.00,"$5,806.00","$46,332.00"
14162,Aug/25,Mengwi,Seseh,Villa,Individual,4,12,58%,$305.00,"$4,195.00","$51,263.00"
14163,Dec/26,Mengwi,Seseh,Villa,Individual,4,3,64%,$266.00,"$3,090.00","$8,436.00"
14164,Dec/22,Mengwi,Seseh,Villa,Individual,4,5,66%,$405.00,"$6,076.00","$30,684.00"
14165,Dec/23,Mengwi,Seseh,Villa,Individual,4,7,57%,$407.00,"$5,451.00","$39,084.00"
14166,Dec/24,Mengwi,Seseh,Villa,Individual,4,10,53%,$378.00,"$4,204.00","$41,620.00"
14167,Dec/25,Mengwi,Seseh,Villa,Individual,4,12,59%,$255.00,"$3,466.00","$40,240.00"
14168,Feb/22,Mengwi,Seseh,Villa,Individual,4,2,43%,$247.00,"$2,636.00","$6,379.00"
14169,Feb/23,Mengwi,Seseh,Villa,Individual,4,4,60%,$338.00,"$4,649.00","$18,317.00"
14170,Feb/24,Mengwi,Seseh,Villa,Individual,4,5,61%,$305.00,"$4,435.00","$23,284.00"
14171,Feb/25,Mengwi,Seseh,Villa,Individual,4,7,56%,$256.00,"$3,402.00","$25,073.00"
14172,Jan/22,Mengwi,Seseh,Villa,Individual,4,3,47%,$294.00,"$3,008.00","$9,716.00"
14173,Jan/23,Mengwi,Seseh,Villa,Individual,4,4,64%,$413.00,"$6,679.00","$29,655.00"
14174,Jan/24,Mengwi,Seseh,Villa,Individual,4,7,43%,$375.00,"$3,743.00","$26,837.00"
14175,Jan/25,Mengwi,Seseh,Villa,Individual,4,9,48%,$328.00,"$4,212.00","$38,287.00"
14176,Jul/22,Mengwi,Seseh,Villa,Individual,4,4,61%,$394.00,"$5,518.00","$20,637.00"
14177,Jul/23,Mengwi,Seseh,Villa,Individual,4,6,66%,$367.00,"$5,972.00","$33,802.00"
14178,Jul/24,Mengwi,Seseh,Villa,Individual,4,7,66%,$367.00,"$6,006.00","$44,865.00"
14179,Jul/25,Mengwi,Seseh,Villa,Individual,4,12,55%,$329.00,"$4,643.00","$54,416.00"
14180,Jun/22,Mengwi,Seseh,Villa,Individual,4,4,64%,$349.00,"$4,672.00","$18,408.00"
14181,Jun/23,Mengwi,Seseh,Villa,Individual,4,5,64%,$358.00,"$5,733.00","$28,952.00"
14182,Jun/24,Mengwi,Seseh,Villa,Individual,4,7,67%,$316.00,"$5,131.00","$35,763.00"
14183,Jun/25,Mengwi,Seseh,Villa,Individual,4,10,58%,$333.00,$333.00,"$3,430.00"
14184,Mar/22,Mengwi,Seseh,Villa,Individual,4,3,70%,$298.00,"$3,472.00","$9,479.00"
14185,Mar/23,Mengwi,Seseh,Villa,Individual,4,4,54%,$408.00,"$5,522.00","$22,309.00"
14186,Mar/24,Mengwi,Seseh,Villa,Individual,4,5,57%,$310.00,"$3,917.00","$21,348.00"
14187,Mar/25,Mengwi,Seseh,Villa,Individual,4,8,47%,$243.00,"$2,890.00","$22,484.00"
14188,May/22,Mengwi,Seseh,Villa,Individual,4,4,55%,$333.00,"$4,647.00","$18,309.00"
14189,May/23,Mengwi,Seseh,Villa,Individual,4,4,60%,$358.00,"$5,536.00","$22,919.00"
14190,May/24,Mengwi,Seseh,Villa,Individual,4,7,62%,$308.00,"$4,975.00","$32,636.00"
14191,May/25,Mengwi,Seseh,Villa,Individual,4,8,55%,$273.00,$273.00,"$2,260.00"
14192,Nov/26,Mengwi,Seseh,Villa,Individual,4,2,56%,$333.00,"$3,695.00","$7,464.00"
14193,Nov/22,Mengwi,Seseh,Villa,Individual,4,5,62%,$321.00,"$4,413.00","$21,403.00"
14194,Nov/23,Mengwi,Seseh,Villa,Individual,4,5,48%,$315.00,"$4,015.00","$21,882.00"
14195,Nov/24,Mengwi,Seseh,Villa,Individual,4,8,58%,$293.00,"$3,796.00","$30,292.00"
14196,Nov/25,Mengwi,Seseh,Villa,Individual,4,11,49%,$235.00,"$2,946.00","$33,025.00"
14197,Oct/26,Mengwi,Seseh,Villa,Individual,4,2,51%,$294.00,"$4,264.00","$7,760.00"
14198,Oct/22,Mengwi,Seseh,Villa,Individual,4,4,66%,$360.00,"$5,350.00","$23,219.00"
14199,Oct/23,Mengwi,Seseh,Villa,Individual,4,6,58%,$316.00,"$4,285.00","$24,253.00"
14200,Oct/24,Mengwi,Seseh,Villa,Individual,4,7,55%,$308.00,"$4,734.00","$33,943.00"
14201,Oct/25,Mengwi,Seseh,Villa,Individual,4,11,64%,$263.00,"$4,669.00","$50,005.00"
14202,Sep/22,Mengwi,Seseh,Villa,Individual,4,4,61%,$371.00,"$5,519.00","$22,849.00"
14203,Sep/23,Mengwi,Seseh,Villa,Individual,4,6,55%,$318.00,"$5,017.00","$27,844.00"
14204,Sep/24,Mengwi,Seseh,Villa,Individual,4,8,51%,$318.00,"$4,392.00","$34,609.00"
14205,Sep/25,Mengwi,Seseh,Villa,Individual,4,11,50%,$307.00,"$3,979.00","$43,809.00"
14206,Apr/22,Mengwi,Seseh,Villa,Individual,5,3,44%,$858.00,"$9,727.00","$24,512.00"
14207,Apr/23,Mengwi,Seseh,Villa,Individual,5,4,63%,$908.00,"$14,238.00","$54,674.00"
14208,Apr/24,Mengwi,Seseh,Villa,Individual,5,4,39%,$872.00,"$8,414.00","$33,151.00"
14209,Apr/25,Mengwi,Seseh,Villa,Individual,5,4,47%,$554.00,$554.00,"$2,072.00"
14210,Aug/22,Mengwi,Seseh,Villa,Individual,5,6,51%,$829.00,"$11,255.00","$63,703.00"
14211,Aug/23,Mengwi,Seseh,Villa,Individual,5,4,61%,$940.00,"$16,184.00","$58,910.00"
14212,Aug/24,Mengwi,Seseh,Villa,Individual,5,6,53%,$925.00,"$12,144.00","$72,378.00"
14213,Aug/25,Mengwi,Seseh,Villa,Individual,5,5,48%,$698.00,"$7,730.00","$42,129.00"
14214,Dec/26,Mengwi,Seseh,Villa,Individual,5,3,51%,$888.00,"$10,687.00","$33,450.00"
14215,Dec/22,Mengwi,Seseh,Villa,Individual,5,5,66%,$932.00,"$13,126.00","$70,224.00"
14216,Dec/23,Mengwi,Seseh,Villa,Individual,5,5,59%,$816.00,"$9,782.00","$53,312.00"
14217,Dec/24,Mengwi,Seseh,Villa,Individual,5,7,59%,$807.00,"$9,431.00","$61,867.00"
14218,Dec/25,Mengwi,Seseh,Villa,Individual,5,6,44%,$609.00,"$5,376.00","$31,503.00"
14219,Feb/22,Mengwi,Seseh,Villa,Individual,5,2,33%,$800.00,"$6,907.00","$16,715.00"
14220,Feb/23,Mengwi,Seseh,Villa,Individual,5,4,42%,$967.00,"$9,584.00","$39,678.00"
14221,Feb/24,Mengwi,Seseh,Villa,Individual,5,4,46%,$815.00,"$10,254.00","$41,426.00"
14222,Feb/25,Mengwi,Seseh,Villa,Individual,5,5,42%,$566.00,"$6,245.00","$29,039.00"
14223,Jan/22,Mengwi,Seseh,Villa,Individual,5,3,31%,$664.00,"$5,700.00","$15,561.00"
14224,Jan/23,Mengwi,Seseh,Villa,Individual,5,5,47%,$827.00,"$9,848.00","$45,793.00"
14225,Jan/24,Mengwi,Seseh,Villa,Individual,5,6,39%,$797.00,"$8,298.00","$46,054.00"
14226,Jan/25,Mengwi,Seseh,Villa,Individual,5,5,39%,$636.00,"$6,802.00","$37,071.00"
14227,Jul/22,Mengwi,Seseh,Villa,Individual,5,5,56%,$823.00,"$11,344.00","$55,018.00"
14228,Jul/23,Mengwi,Seseh,Villa,Individual,5,4,69%,$956.00,"$16,355.00","$67,710.00"
14229,Jul/24,Mengwi,Seseh,Villa,Individual,5,6,54%,$907.00,"$11,758.00","$66,550.00"
14230,Jul/25,Mengwi,Seseh,Villa,Individual,5,5,58%,$727.00,"$10,099.00","$49,990.00"
14231,Jun/22,Mengwi,Seseh,Villa,Individual,5,4,40%,$874.00,"$9,520.00","$41,317.00"
14232,Jun/23,Mengwi,Seseh,Villa,Individual,5,4,65%,$923.00,"$14,260.00","$59,036.00"
14233,Jun/24,Mengwi,Seseh,Villa,Individual,5,5,53%,$856.00,"$10,826.00","$55,754.00"
14234,Jun/25,Mengwi,Seseh,Villa,Individual,5,5,59%,$674.00,$674.00,"$3,134.00"
14235,Mar/22,Mengwi,Seseh,Villa,Individual,5,3,45%,$768.00,"$8,191.00","$22,361.00"
14236,Mar/23,Mengwi,Seseh,Villa,Individual,5,4,50%,$816.00,"$10,136.00","$36,895.00"
14237,Mar/24,Mengwi,Seseh,Villa,Individual,5,4,44%,"$1,046.00","$12,941.00","$49,693.00"
14238,Mar/25,Mengwi,Seseh,Villa,Individual,5,4,47%,$509.00,"$5,815.00","$21,167.00"
14239,May/22,Mengwi,Seseh,Villa,Individual,5,4,46%,$861.00,"$9,885.00","$39,935.00"
14240,May/23,Mengwi,Seseh,Villa,Individual,5,4,48%,$815.00,"$11,482.00","$42,943.00"
14241,May/24,Mengwi,Seseh,Villa,Individual,5,4,44%,$678.00,"$6,765.00","$29,360.00"
14242,May/25,Mengwi,Seseh,Villa,Individual,5,4,51%,$823.00,$823.00,"$3,243.00"
14243,Nov/26,Mengwi,Seseh,Villa,Individual,5,3,45%,$673.00,"$7,913.00","$23,976.00"
14244,Nov/22,Mengwi,Seseh,Villa,Individual,5,4,46%,$816.00,"$10,077.00","$43,734.00"
14245,Nov/23,Mengwi,Seseh,Villa,Individual,5,4,36%,$823.00,"$7,365.00","$29,755.00"
14246,Nov/24,Mengwi,Seseh,Villa,Individual,5,6,50%,$755.00,"$9,005.00","$52,769.00"
14247,Nov/25,Mengwi,Seseh,Villa,Individual,5,5,30%,$629.00,"$5,288.00","$26,176.00"
14248,Oct/26,Mengwi,Seseh,Villa,Individual,5,3,44%,"$1,017.00","$11,787.00","$35,715.00"
14249,Oct/22,Mengwi,Seseh,Villa,Individual,5,5,55%,$837.00,"$11,619.00","$52,750.00"
14250,Oct/23,Mengwi,Seseh,Villa,Individual,5,4,58%,$824.00,"$11,702.00","$47,276.00"
14251,Oct/24,Mengwi,Seseh,Villa,Individual,5,6,47%,$763.00,"$10,057.00","$56,923.00"
14252,Oct/25,Mengwi,Seseh,Villa,Individual,5,5,39%,$752.00,"$7,441.00","$39,809.00"
14253,Sep/22,Mengwi,Seseh,Villa,Individual,5,5,54%,$787.00,"$11,222.00","$60,038.00"
14254,Sep/23,Mengwi,Seseh,Villa,Individual,5,4,59%,$844.00,"$12,220.00","$46,925.00"
14255,Sep/24,Mengwi,Seseh,Villa,Individual,5,6,56%,$844.00,"$11,639.00","$72,860.00"
14256,Sep/25,Mengwi,Seseh,Villa,Individual,5,6,41%,$686.00,"$7,185.00","$42,823.00"
14257,Apr/22,Mengwi,Seseh,Villa,Individual,6,3,53%,$940.00,"$9,826.00","$33,703.00"
14258,Apr/23,Mengwi,Seseh,Villa,Individual,6,6,61%,$976.00,"$14,892.00","$82,651.00"
14259,Apr/24,Mengwi,Seseh,Villa,Individual,6,4,46%,"$1,079.00","$12,516.00","$55,571.00"
14260,Apr/25,Mengwi,Seseh,Villa,Individual,6,7,57%,$892.00,$892.00,"$6,485.00"
14261,Aug/22,Mengwi,Seseh,Villa,Individual,6,6,51%,$881.00,"$12,630.00","$72,749.00"
14262,Aug/23,Mengwi,Seseh,Villa,Individual,6,6,64%,"$1,053.00","$17,735.00","$105,701.00"
14263,Aug/24,Mengwi,Seseh,Villa,Individual,6,6,60%,"$1,110.00","$15,666.00","$101,202.00"
14264,Aug/25,Mengwi,Seseh,Villa,Individual,6,9,47%,"$1,105.00","$14,828.00","$134,787.00"
14265,Dec/26,Mengwi,Seseh,Villa,Individual,6,3,69%,$886.00,"$14,605.00","$47,174.00"
14266,Dec/22,Mengwi,Seseh,Villa,Individual,6,6,66%,"$1,156.00","$17,703.00","$103,740.00"
14267,Dec/23,Mengwi,Seseh,Villa,Individual,6,7,53%,$950.00,"$11,559.00","$79,410.00"
14268,Dec/24,Mengwi,Seseh,Villa,Individual,6,9,51%,$953.00,"$9,657.00","$90,679.00"
14269,Dec/25,Mengwi,Seseh,Villa,Individual,6,6,48%,$924.00,"$9,985.00","$56,515.00"
14270,Feb/22,Mengwi,Seseh,Villa,Individual,6,3,49%,$943.00,"$12,572.00","$33,064.00"
14271,Feb/23,Mengwi,Seseh,Villa,Individual,6,6,51%,"$1,063.00","$12,906.00","$75,629.00"
14272,Feb/24,Mengwi,Seseh,Villa,Individual,6,5,49%,$813.00,"$9,381.00","$47,374.00"
14273,Feb/25,Mengwi,Seseh,Villa,Individual,6,7,35%,$695.00,"$6,902.00","$48,797.00"
14274,Jan/22,Mengwi,Seseh,Villa,Individual,6,3,44%,$782.00,"$8,782.00","$27,488.00"
14275,Jan/23,Mengwi,Seseh,Villa,Individual,6,6,48%,"$1,090.00","$13,026.00","$75,030.00"
14276,Jan/24,Mengwi,Seseh,Villa,Individual,6,7,40%,"$1,100.00","$10,836.00","$73,360.00"
14277,Jan/25,Mengwi,Seseh,Villa,Individual,6,9,38%,$936.00,"$11,868.00","$109,067.00"
14278,Jul/22,Mengwi,Seseh,Villa,Individual,6,6,53%,"$1,041.00","$14,719.00","$89,197.00"
14279,Jul/23,Mengwi,Seseh,Villa,Individual,6,6,75%,"$1,111.00","$21,548.00","$126,271.00"
14280,Jul/24,Mengwi,Seseh,Villa,Individual,6,6,68%,"$1,057.00","$17,486.00","$111,211.00"
14281,Jul/25,Mengwi,Seseh,Villa,Individual,6,9,65%,"$1,283.00","$18,859.00","$169,542.00"
14282,Jun/22,Mengwi,Seseh,Villa,Individual,6,6,46%,$938.00,"$9,425.00","$54,288.00"
14283,Jun/23,Mengwi,Seseh,Villa,Individual,6,6,68%,$995.00,"$17,561.00","$97,464.00"
14284,Jun/24,Mengwi,Seseh,Villa,Individual,6,6,61%,"$1,052.00","$14,252.00","$79,099.00"
14285,Jun/25,Mengwi,Seseh,Villa,Individual,6,8,53%,$932.00,$932.00,"$7,055.00"
14286,Mar/22,Mengwi,Seseh,Villa,Individual,6,3,60%,$905.00,"$9,048.00","$26,511.00"
14287,Mar/23,Mengwi,Seseh,Villa,Individual,6,5,55%,"$1,140.00","$17,002.00","$89,261.00"
14288,Mar/24,Mengwi,Seseh,Villa,Individual,6,5,53%,"$1,035.00","$12,514.00","$63,196.00"
14289,Mar/25,Mengwi,Seseh,Villa,Individual,6,6,42%,$761.00,"$7,895.00","$51,002.00"
14290,May/22,Mengwi,Seseh,Villa,Individual,6,5,52%,"$1,025.00","$14,222.00","$67,555.00"
14291,May/23,Mengwi,Seseh,Villa,Individual,6,6,51%,$874.00,"$12,747.00","$70,746.00"
14292,May/24,Mengwi,Seseh,Villa,Individual,6,5,55%,$858.00,"$11,903.00","$60,110.00"
14293,May/25,Mengwi,Seseh,Villa,Individual,6,7,44%,$814.00,$814.00,"$6,081.00"
14294,Nov/26,Mengwi,Seseh,Villa,Individual,6,3,44%,$943.00,"$9,052.00","$24,712.00"
